CenBlock10,CenTract10,NTA10,PUMA10,CenUnits10
360470772002004,36047077200,BK42,4015,0
360470772002005,36047077200,BK42,4015,46
360470772002006,36047077200,BK42,4015,37
360470772002007,36047077200,BK42,4015,42
360470772002008,36047077200,BK42,4015,33
360470772002009,36047077200,BK42,4015,34
360470772002010,36047077200,BK42,4015,34
360470772002011,36047077200,BK42,4015,163
360470774001000,36047077400,BK42,4015,92
360470774001001,36047077400,BK42,4015,187
360470774001002,36047077400,BK42,4015,0
360470774001003,36047077400,BK42,4015,64
360470774001004,36047077400,BK42,4015,1
360470774001005,36047077400,BK42,4015,4
360470774001006,36047077400,BK42,4015,0
360470774002000,36047077400,BK42,4015,0
360470774002001,36047077400,BK42,4015,97
360470774002002,36047077400,BK42,4015,159
360470774002003,36047077400,BK42,4015,58
360470774002004,36047077400,BK42,4015,177
360470774002005,36047077400,BK42,4015,154
360470774002006,36047077400,BK42,4015,142
360470774002007,36047077400,BK42,4015,0
360470776001000,36047077600,BK58,4009,0
360470776001001,36047077600,BK58,4009,24
360470776001002,36047077600,BK58,4009,27
360470776001003,36047077600,BK58,4009,367
360470776001004,36047077600,BK58,4009,156
360470776001005,36047077600,BK58,4009,0
360470776002000,36047077600,BK58,4009,46
360470776002001,36047077600,BK58,4009,99
360470776002002,36047077600,BK58,4009,655
360470776003000,36047077600,BK58,4009,0
360470776003001,36047077600,BK58,4009,27
360470776003002,36047077600,BK58,4009,40
360470776003003,36047077600,BK58,4009,70
360470776003004,36047077600,BK58,4009,63
360470776003005,36047077600,BK58,4009,58
360470776003006,36047077600,BK58,4009,71
360470780001000,36047078000,BK91,4010,79
360470780001001,36047078000,BK91,4010,62
360470780001002,36047078000,BK91,4010,74
360470780001003,36047078000,BK91,4010,68
360470780002000,36047078000,BK91,4010,82
360470780002001,36047078000,BK91,4010,75
360470780002002,36047078000,BK91,4010,126
360470780002003,36047078000,BK91,4010,84
360470780002004,36047078000,BK91,4010,0
360470782001000,36047078200,BK91,4010,0
360470782001001,36047078200,BK91,4010,116
360470782001002,36047078200,BK91,4010,106
360470782001003,36047078200,BK91,4010,107
360470782001004,36047078200,BK91,4010,212
360470782002000,36047078200,BK91,4010,963
360470782002001,36047078200,BK91,4010,26
360470784001000,36047078400,BK91,4010,85
360470784001001,36047078400,BK91,4010,86
360470784001002,36047078400,BK91,4010,89
360470784001003,36047078400,BK91,4010,84
360470784002000,36047078400,BK91,4010,97
360470784002001,36047078400,BK91,4010,107
360470784002002,36047078400,BK91,4010,186
360470784002003,36047078400,BK91,4010,80
360470786001000,36047078600,BK42,4015,232
360470786001001,36047078600,BK42,4015,137
360470786001002,36047078600,BK42,4015,55
360470786002000,36047078600,BK42,4015,198
360470786002001,36047078600,BK42,4015,96
360470786002002,36047078600,BK42,4015,27
360470786003000,36047078600,BK42,4015,200
360470786003001,36047078600,BK42,4015,141
360470786003002,36047078600,BK42,4015,404
360470786003003,36047078600,BK42,4015,307
360470788001000,36047078800,BK42,4015,440
360470788001001,36047078800,BK42,4015,29
360470788001002,36047078800,BK42,4015,35
360470788002000,36047078800,BK42,4015,235
360470788002001,36047078800,BK42,4015,187
360470788003000,36047078800,BK42,4015,152
360470788003001,36047078800,BK42,4015,124
360470788003002,36047078800,BK42,4015,40
360470790001000,36047079000,BK95,4010,215
360470790001001,36047079000,BK95,4010,138
360470790001002,36047079000,BK95,4010,98
360470790002000,36047079000,BK95,4010,164
360470790002001,36047079000,BK95,4010,189
360470790002002,36047079000,BK95,4010,115
360470790002003,36047079000,BK95,4010,0
360470790002004,36047079000,BK95,4010,120
360470790002005,36047079000,BK95,4010,88
360470790003000,36047079000,BK95,4010,132
360470790003001,36047079000,BK95,4010,258
360470790004000,36047079000,BK95,4010,233
360470790004001,36047079000,BK95,4010,84
360470790004002,36047079000,BK95,4010,108
360470792001000,36047079200,BK95,4010,33
360470792001001,36047079200,BK95,4010,252
360470792001002,36047079200,BK95,4010,108
360470792001003,36047079200,BK95,4010,36
360470792001004,36047079200,BK95,4010,38
360470792001005,36047079200,BK95,4010,65
360470792002000,36047079200,BK95,4010,78
360470792002001,36047079200,BK95,4010,185
360470792002002,36047079200,BK95,4010,111
360470792003000,36047079200,BK95,4010,0
360470792003001,36047079200,BK95,4010,60
360470792003002,36047079200,BK95,4010,98
360470792003003,36047079200,BK95,4010,74
360470792003004,36047079200,BK95,4010,47
360470792003005,36047079200,BK95,4010,108
360470792003006,36047079200,BK95,4010,115
360470792003007,36047079200,BK95,4010,108
360470794001000,36047079400,BK95,4010,48
360470794001001,36047079400,BK95,4010,18
360470794001002,36047079400,BK95,4010,0
360470794001003,36047079400,BK95,4010,2
360470794001004,36047079400,BK95,4010,84
360470794001005,36047079400,BK95,4010,6
360470794001006,36047079400,BK95,4010,43
360470794001007,36047079400,BK95,4010,20
360470794001008,36047079400,BK95,4010,46
360470794001009,36047079400,BK95,4010,16
360470794001010,36047079400,BK95,4010,2
360470794001011,36047079400,BK95,4010,95
360470794002000,36047079400,BK95,4010,34
360470794002001,36047079400,BK95,4010,64
360470794002002,36047079400,BK95,4010,100
360470794002003,36047079400,BK95,4010,113
360470796011000,36047079601,BK60,4011,298
360470796011001,36047079601,BK60,4011,178
360470796011002,36047079601,BK60,4011,464
360470796012000,36047079601,BK60,4011,551
360470796012001,36047079601,BK60,4011,383
360470796021000,36047079602,BK60,4011,610
360470796021001,36047079602,BK60,4011,322
360470796022000,36047079602,BK60,4011,374
360470796022001,36047079602,BK60,4011,467
360470796022002,36047079602,BK60,4011,157
360470798011000,36047079801,BK60,4011,643
360470798011001,36047079801,BK60,4011,150
360470798012000,36047079801,BK60,4011,160
360470798012001,36047079801,BK60,4011,226
360470798012002,36047079801,BK60,4011,164
360470798021000,36047079802,BK60,4011,828
360470798022000,36047079802,BK60,4011,0
360470798022001,36047079802,BK60,4011,333
360470798022002,36047079802,BK60,4011,116
360470798022003,36047079802,BK60,4011,546
360470798023000,36047079802,BK60,4011,224
360470798023001,36047079802,BK60,4011,105
360470798023002,36047079802,BK60,4011,230
360470800001000,36047080000,BK60,4011,227
360470800001001,36047080000,BK60,4011,250
360470800002000,36047080000,BK60,4011,206
360470800002001,36047080000,BK60,4011,124
360470800002002,36047080000,BK60,4011,88
360470800003000,36047080000,BK60,4011,254
360470800003001,36047080000,BK60,4011,164
360470800003002,36047080000,BK60,4011,125
360470802001000,36047080200,BK60,4011,174
360470802001001,36047080200,BK60,4011,93
360470802001002,36047080200,BK60,4011,344
360470802002000,36047080200,BK60,4011,209
360470802002001,36047080200,BK60,4011,84
360470802002002,36047080200,BK60,4011,121
360470802002003,36047080200,BK60,4011,102
360470802003000,36047080200,BK60,4011,343
360470802003001,36047080200,BK60,4011,314
360470804001000,36047080400,BK60,4011,190
360470804001001,36047080400,BK60,4011,62
360470804001002,36047080400,BK60,4011,257
360470804002000,36047080400,BK60,4011,264
360470804002001,36047080400,BK60,4011,241
360470804003000,36047080400,BK60,4011,137
360470804003001,36047080400,BK60,4011,155
360470804003002,36047080400,BK60,4011,15
360470804003003,36047080400,BK60,4011,51
360470806001000,36047080600,BK60,4011,184
360470806001001,36047080600,BK60,4011,253
360470806001002,36047080600,BK60,4011,45
360470806001003,36047080600,BK60,4011,119
360470806001004,36047080600,BK60,4011,35
360470806001005,36047080600,BK60,4011,25
360470806001006,36047080600,BK60,4011,12
360470806001007,36047080600,BK60,4011,12
360470806002000,36047080600,BK60,4011,52
360470806002001,36047080600,BK60,4011,114
360470806002002,36047080600,BK60,4011,92
360470806002003,36047080600,BK60,4011,278
360470808001000,36047080800,BK60,4011,0
360470808001001,36047080800,BK60,4011,0
360470808001002,36047080800,BK60,4011,172
360470810001000,36047081000,BK60,4011,270
360470810001001,36047081000,BK60,4011,125
360470810001002,36047081000,BK60,4011,91
360470810002000,36047081000,BK60,4011,29
360470810002001,36047081000,BK60,4011,58
360470810002002,36047081000,BK60,4011,201
360470810002003,36047081000,BK60,4011,186
360470814001000,36047081400,BK91,4010,58
360470814001001,36047081400,BK91,4010,90
360470814001002,36047081400,BK91,4010,113
360470814001003,36047081400,BK91,4010,82
360470814001004,36047081400,BK91,4010,101
360470814001005,36047081400,BK91,4010,50
360470814002000,36047081400,BK91,4010,0
360470814002001,36047081400,BK91,4010,47
360470814002002,36047081400,BK91,4010,128
360470814002003,36047081400,BK91,4010,134
360470814002004,36047081400,BK91,4010,110
360470814002005,36047081400,BK91,4010,89
360470816001000,36047081600,BK91,4010,50
360470816001001,36047081600,BK91,4010,0
360470816001002,36047081600,BK91,4010,51
360470816001003,36047081600,BK91,4010,120
360470816001004,36047081600,BK91,4010,125
360470816001005,36047081600,BK91,4010,65
360470816002000,36047081600,BK91,4010,126
360470816002001,36047081600,BK91,4010,82
360470816002002,36047081600,BK91,4010,155
360470816002003,36047081600,BK91,4010,206
360470818001000,36047081800,BK95,4010,195
360470818001001,36047081800,BK95,4010,850
360470818002000,36047081800,BK95,4010,40
360470818002001,36047081800,BK95,4010,161
360470818002002,36047081800,BK95,4010,51
360470818002003,36047081800,BK95,4010,50
360470818003000,36047081800,BK95,4010,401
360470818003001,36047081800,BK95,4010,43
360470820001000,36047082000,BK60,4011,105
360470820001001,36047082000,BK60,4011,567
360470820002000,36047082000,BK60,4011,785
360470820003000,36047082000,BK60,4011,394
360470820003001,36047082000,BK60,4011,130
360470822001000,36047082200,BK60,4011,526
360470822002000,36047082200,BK60,4011,879
360470822003000,36047082200,BK60,4011,783
360470822004000,36047082200,BK60,4011,278
360470822004001,36047082200,BK60,4011,394
360470824001000,36047082400,BK95,4010,177
360470824001001,36047082400,BK95,4010,169
360470824001002,36047082400,BK95,4010,190
360470824002000,36047082400,BK95,4010,193
360470824002001,36047082400,BK95,4010,285
360470824003000,36047082400,BK95,4010,118
360470824003001,36047082400,BK95,4010,57
360470824003002,36047082400,BK95,4010,73
360470824003003,36047082400,BK95,4010,141
360470824003004,36047082400,BK95,4010,70
360470824004000,36047082400,BK95,4010,146
360470824004001,36047082400,BK95,4010,144
360470824004002,36047082400,BK95,4010,19
360470826001000,36047082600,BK95,4010,245
360470826001001,36047082600,BK95,4010,130
360470826001002,36047082600,BK95,4010,174
360470826002000,36047082600,BK95,4010,69
360470826002001,36047082600,BK95,4010,43
360470826002002,36047082600,BK95,4010,44
360470826002003,36047082600,BK95,4010,96
360470826002004,36047082600,BK95,4010,48
360470826002005,36047082600,BK95,4010,83
360470826003000,36047082600,BK95,4010,52
360470826003001,36047082600,BK95,4010,38
360470826003002,36047082600,BK95,4010,48
360470826003003,36047082600,BK95,4010,162
360470826003004,36047082600,BK95,4010,129
360470826003005,36047082600,BK95,4010,213
360470826004000,36047082600,BK95,4010,167
360470826004001,36047082600,BK95,4010,199
360470826004002,36047082600,BK95,4010,129
360470828001000,36047082800,BK95,4010,292
360470828001001,36047082800,BK95,4010,55
360470828001002,36047082800,BK95,4010,52
360470828002000,36047082800,BK95,4010,46
360470828002001,36047082800,BK95,4010,122
360470828002002,36047082800,BK95,4010,85
360470828002003,36047082800,BK95,4010,92
360470828002004,36047082800,BK95,4010,75
360470828003000,36047082800,BK95,4010,210
360470828003001,36047082800,BK95,4010,248
360470828003002,36047082800,BK95,4010,163
360470830001000,36047083000,BK91,4010,33
360470830001001,36047083000,BK91,4010,119
360470830001002,36047083000,BK91,4010,151
360470830001003,36047083000,BK91,4010,0
360470830001004,36047083000,BK91,4010,105
360470830002000,36047083000,BK91,4010,129
360470830002001,36047083000,BK91,4010,143
360470830002002,36047083000,BK91,4010,35
360470830002003,36047083000,BK91,4010,65
360470830002004,36047083000,BK91,4010,45
360470830003000,36047083000,BK91,4010,204
360470830003001,36047083000,BK91,4010,172
360470830003002,36047083000,BK91,4010,249
360470830003003,36047083000,BK91,4010,126
360470830004000,36047083000,BK91,4010,497
360470830004001,36047083000,BK91,4010,168
360470832001000,36047083200,BK91,4010,101
360470832001001,36047083200,BK91,4010,104
360470832001002,36047083200,BK91,4010,97
360470832001003,36047083200,BK91,4010,101
360470832002000,36047083200,BK91,4010,185
360470832002001,36047083200,BK91,4010,91
360470832002002,36047083200,BK91,4010,74
360470834001000,36047083400,BK91,4010,90
360470834001001,36047083400,BK91,4010,104
360470834001002,36047083400,BK91,4010,94
360470834002000,36047083400,BK91,4010,92
360470834002001,36047083400,BK91,4010,108
360470834002002,36047083400,BK91,4010,84
360470836001000,36047083600,BK91,4010,120
360470836001001,36047083600,BK91,4010,169
360470836001002,36047083600,BK91,4010,1
360470836001003,36047083600,BK91,4010,0
360470836002000,36047083600,BK91,4010,177
360470836002001,36047083600,BK91,4010,171
360470836002002,36047083600,BK91,4010,89
360470836002003,36047083600,BK91,4010,0
360470836002004,36047083600,BK91,4010,0
360470836002005,36047083600,BK91,4010,0
360470838001000,36047083800,BK91,4010,104
360470838001001,36047083800,BK91,4010,122
360470838001002,36047083800,BK91,4010,97
360470838001003,36047083800,BK91,4010,83
360470838002000,36047083800,BK91,4010,95
360470838002001,36047083800,BK91,4010,54
360470838002002,36047083800,BK91,4010,96
360470838002003,36047083800,BK91,4010,84
360470840001000,36047084000,BK91,4010,38
360470840001001,36047084000,BK91,4010,46
360470840001002,36047084000,BK91,4010,100
360470840001003,36047084000,BK91,4010,179
360470840002000,36047084000,BK91,4010,78
360470840002001,36047084000,BK91,4010,100
360470840002002,36047084000,BK91,4010,155
360470840002003,36047084000,BK91,4010,81
360470846001000,36047084600,BK96,4010,113
360470846001001,36047084600,BK96,4010,101
360470846001002,36047084600,BK96,4010,99
360470846001003,36047084600,BK96,4010,67
360470846002000,36047084600,BK96,4010,44
360470846002001,36047084600,BK96,4010,117
360470846002002,36047084600,BK96,4010,99
360470846002003,36047084600,BK96,4010,71
360470848001000,36047084800,BK96,4010,80
360470848001001,36047084800,BK96,4010,76
360470848001002,36047084800,BK96,4010,71
360470848001003,36047084800,BK96,4010,60
360470848002000,36047084800,BK96,4010,85
360470848002001,36047084800,BK96,4010,79
360470848002002,36047084800,BK96,4010,83
360470848002003,36047084800,BK96,4010,30
360470850001000,36047085000,BK91,4010,34
360470850001001,36047085000,BK91,4010,31
360470850001002,36047085000,BK91,4010,70
360470850001003,36047085000,BK91,4010,21
360470850001004,36047085000,BK91,4010,26
360470850001005,36047085000,BK91,4010,30
360470850001006,36047085000,BK91,4010,42
360470850001007,36047085000,BK91,4010,33
360470850001008,36047085000,BK91,4010,33
360470850001009,36047085000,BK91,4010,33
360470850001010,36047085000,BK91,4010,35
360470850001011,36047085000,BK91,4010,32
360470850001012,36047085000,BK91,4010,29
360470852001000,36047085200,BK99,4010,10
360470852001001,36047085200,BK99,4010,0
360470854001000,36047085400,BK91,4010,91
360470854001001,36047085400,BK91,4010,15
360470854001002,36047085400,BK91,4010,25
360470854001003,36047085400,BK91,4010,57
